kepler_id,source,window_idx,label,mean,std,var,skew,range,median,mad,peak_to_peak
kplr008934495,kepler,0,1,0.12429240753785767,1.03516087748439,1.071558042274252,1.247688132446538,7.994078625891751,-0.018536233454143933,0.6069618351389687,7.994078625891751
kplr008934495,kepler,1,1,0.0814747108192396,0.6913985769232768,0.47803199217153225,0.8213547629986249,7.519094772946726,0.07163541297990511,0.41201769376441283,7.519094772946726
kplr008934495,kepler,2,1,-0.009795924507337093,1.023815115843433,1.0481973914295022,1.374895437770142,8.818798428194274,-0.045969858966434185,0.6854670136806809,8.818798428194274
kplr009209624,kepler,0,1,-0.04954226943028947,0.951951382923322,0.9062114354496252,1.0591668051330139,10.66588985997052,0.014533136292479749,0.5322828940751092,10.66588985997052
kplr009209624,kepler,1,1,0.026215873988238388,0.7413402857279139,0.5495854192431451,0.9906849679174722,6.316469141480618,-0.0022889581606782583,0.4975020771658509,6.316469141480618
kplr009209624,kepler,2,1,-0.05191011372135074,1.004242019642154,1.0085020340149522,1.383333111754256,7.748985065507085,-0.09230989604337735,0.6968365372070835,7.748985065507085
kplr009390653,kepler,0,1,-0.0310744811147714,0.532283940758716,0.28332619358962824,0.674960919685641,7.009268681514925,-0.009482509348971404,0.3362464906494919,7.009268681514925
kplr009390653,kepler,1,1,0.23483643718770716,0.6523904840221273,0.4256133436426256,0.8620387409784546,5.315372872283877,0.23492430692036936,0.42881440914412405,5.315372872283877
kplr009390653,kepler,2,1,0.00033310081086265764,0.46739338905803407,0.2184565801351548,0.578832696633836,5.261401891832772,-0.011707699697543534,0.2887892492187642,5.261401891832772
kplr009489524,kepler,0,1,0.1633012444178077,0.8199837778696284,0.6723733959693481,1.0597923351284617,3.4922907820488795,0.003941909845900711,0.5268702581045993,3.4922907820488795
kplr009489524,kepler,1,1,0.20495801820602605,0.5564998830660388,0.3096921198525149,0.9861118968724607,2.134599031877766,0.29330295801454664,0.4545336527506168,2.134599031877766
